Order Number,Line Item,Order Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code
1507004,1,2019-02-15,394231,9,1698,1,CAD
1507008,1,2019-02-15,1421626,44,347,1,USD
1507010,1,2019-02-15,1551066,0,1663,4,USD
1507014,1,2019-02-15,999176,40,314,3,GBP
1507019,1,2019-02-15,1279546,51,1792,1,USD
1507021,1,2019-02-15,1439502,0,1645,5,USD
1507024,1,2019-02-15,1719596,56,446,10,USD
1507025,1,2019-02-15,1592367,55,1513,3,USD
1507027,1,2019-02-15,62163,5,456,4,AUD
1507029,1,2019-02-15,306354,10,1633,4,CAD
1507034,1,2019-02-15,562019,0,37,1,EUR
1507038,1,2019-02-15,1384179,47,1973,1,USD
1507042,1,2019-02-15,1828240,45,1728,2,USD
1508002,1,2019-02-16,2034922,48,2381,5,USD
1508006,1,2019-02-16,1972699,45,416,3,USD
1508008,1,2019-02-16,1284953,45,1614,2,USD
1508010,1,2019-02-16,1608505,62,118,1,USD
1508016,1,2019-02-16,1780040,43,145,7,USD
1508018,1,2019-02-16,658305,18,1415,2,EUR
1508024,1,2019-02-16,995272,37,106,3,GBP
1508029,1,2019-02-16,1453451,0,1472,3,USD
1508033,1,2019-02-16,208037,8,1638,3,CAD
1508035,1,2019-02-16,1576676,48,1238,3,USD
1508036,1,2019-02-16,1113391,37,142,1,GBP
1508039,1,2019-02-16,1972624,0,448,2,USD
1508043,1,2019-02-16,820468,31,1434,2,EUR
1508046,1,2019-02-16,1423836,51,97,3,USD
1508048,1,2019-02-16,220902,10,448,1,CAD
1508051,1,2019-02-16,1616350,51,1555,1,USD
1508052,1,2019-02-16,831062,31,1600,1,EUR
1508053,1,2019-02-16,1827746,44,982,1,USD
1508057,1,2019-02-16,1410945,0,1740,4,USD
1508060,1,2019-02-16,331990,8,570,1,CAD
1508061,1,2019-02-16,588584,27,1192,3,EUR
1508064,1,2019-02-16,1514093,43,1392,4,USD
1508065,1,2019-02-16,2057632,53,43,7,USD
1508068,1,2019-02-16,1086645,38,380,3,GBP
1508069,1,2019-02-16,489744,19,1022,5,EUR
1508076,1,2019-02-16,1381466,66,485,10,USD
1509003,1,2019-02-17,1413086,43,1620,5,USD
1509004,1,2019-02-17,398708,10,424,6,CAD
1509006,1,2019-02-17,1688501,63,1503,1,USD
1509007,1,2019-02-17,356810,10,923,1,CAD
1510001,1,2019-02-18,1857896,54,1688,7,USD
1510013,1,2019-02-18,1012373,42,420,1,GBP
1510015,1,2019-02-18,1372423,0,54,5,USD
1510019,1,2019-02-18,1772778,49,419,5,USD
1510020,1,2019-02-18,2056831,62,2039,9,USD
1510028,1,2019-02-18,1932072,63,381,3,USD
1510031,1,2019-02-18,243209,0,1632,2,CAD
1510032,1,2019-02-18,1330188,55,1547,3,USD
1510033,1,2019-02-18,1229112,59,1825,2,USD
1510034,1,2019-02-18,1749088,44,1608,4,USD
1510035,1,2019-02-18,1414666,51,2517,8,USD
1510040,1,2019-02-18,1221391,44,435,4,USD
1510041,1,2019-02-18,154163,1,524,2,AUD
1511000,1,2019-02-19,1190327,0,100,4,GBP
1511004,1,2019-02-19,376965,0,427,1,CAD
1511011,1,2019-02-19,685916,16,581,6,EUR
1511019,1,2019-02-19,1628631,0,1472,1,USD
1511025,1,2019-02-19,1240329,62,113,3,USD
1511026,1,2019-02-19,1976633,55,1629,1,USD
1511027,1,2019-02-19,1996781,53,2060,2,USD
1511028,1,2019-02-19,1805961,43,1249,1,USD
1511030,1,2019-02-19,983539,40,909,3,GBP
1511032,1,2019-02-19,1666310,55,2085,2,USD
1511033,1,2019-02-19,1993046,0,52,1,USD
1511034,1,2019-02-19,1613605,50,1494,4,USD
1511036,1,2019-02-19,1893487,55,442,1,USD
1511037,1,2019-02-19,1308706,56,459,7,USD
1511040,1,2019-02-19,957765,40,757,6,GBP
1511043,1,2019-02-19,559822,19,99,3,EUR
1511047,1,2019-02-19,1091961,42,455,3,GBP
1512001,1,2019-02-20,1826392,0,76,2,USD
1512005,1,2019-02-20,1492176,49,1687,2,USD
1512006,1,2019-02-20,389013,9,2489,4,CAD
1512008,1,2019-02-20,1563724,56,438,3,USD
1512012,1,2019-02-20,878711,33,1653,3,EUR
1512014,1,2019-02-20,2015674,66,1184,8,USD
1512015,1,2019-02-20,1601287,55,1335,1,USD
1512016,1,2019-02-20,949448,40,437,5,GBP
1512021,1,2019-02-20,1654206,59,1583,3,USD
1512022,1,2019-02-20,1886932,50,1505,1,USD
1512026,1,2019-02-20,1843318,47,439,4,USD
1512027,1,2019-02-20,1546746,63,706,1,USD
1512030,1,2019-02-20,1355155,53,446,3,USD
1512031,1,2019-02-20,2033319,0,1572,3,USD
1512032,1,2019-02-20,787315,29,445,1,EUR
1512036,1,2019-02-20,1737466,64,1739,1,USD
1512037,1,2019-02-20,491084,27,1054,1,EUR
1512042,1,2019-02-20,1590155,47,1641,1,USD
1512043,1,2019-02-20,976172,39,502,3,GBP
1512044,1,2019-02-20,1056761,39,188,2,GBP
1512046,1,2019-02-20,566552,22,1463,1,EUR
1512053,1,2019-02-20,2067035,63,552,1,USD
1512054,1,2019-02-20,803125,33,2079,2,EUR
1512056,1,2019-02-20,535791,21,629,4,EUR
1512057,1,2019-02-20,862830,33,455,1,EUR
1512061,1,2019-02-20,1865702,50,624,6,USD
1512063,1,2019-02-20,1884663,57,905,3,USD
1512064,1,2019-02-20,1745111,48,1646,1,USD
1512065,1,2019-02-20,1971540,49,1437,7,USD
1513002,1,2019-02-21,1632492,53,344,2,USD
1513005,1,2019-02-21,116149,0,639,8,AUD
1513010,1,2019-02-21,1730127,62,1108,7,USD
1513014,1,2019-02-21,1760136,43,2111,2,USD
1513017,1,2019-02-21,1371777,45,1721,5,USD
1513021,1,2019-02-21,1054655,42,566,1,GBP
1513025,1,2019-02-21,563205,23,53,2,EUR
1513026,1,2019-02-21,1908997,53,425,5,USD
1513027,1,2019-02-21,2028962,0,2498,2,USD
1513040,1,2019-02-21,1928466,61,1615,3,USD
1513044,1,2019-02-21,1858660,0,421,10,USD
1513053,1,2019-02-21,1979728,0,1943,1,USD
1513056,1,2019-02-21,551006,24,1356,2,EUR
1513059,1,2019-02-21,2003358,65,85,1,USD
1513060,1,2019-02-21,1496211,54,1466,3,USD
1513062,1,2019-02-21,433399,27,452,7,EUR
1513066,1,2019-02-21,1795837,62,1250,5,USD
1514003,1,2019-02-22,737815,0,2048,1,EUR
1514008,1,2019-02-22,176531,5,430,2,AUD
1514018,1,2019-02-22,2063886,65,425,1,USD
1514019,1,2019-02-22,1636548,55,1941,5,USD
1514022,1,2019-02-22,1870208,44,1402,3,USD
1514024,1,2019-02-22,139411,1,2438,2,AUD
1514025,1,2019-02-22,1247394,49,14,4,USD
1514031,1,2019-02-22,362263,8,1578,3,CAD
1514039,1,2019-02-22,1779637,43,113,1,USD
1514040,1,2019-02-22,1756681,0,1733,7,USD
1514042,1,2019-02-22,1195966,0,1424,7,GBP
1514046,1,2019-02-22,1196834,38,61,3,GBP
1515003,1,2019-02-23,1661516,0,453,3,USD
1515008,1,2019-02-23,1722337,66,777,1,USD
1515016,1,2019-02-23,998957,38,1597,5,GBP
1515020,1,2019-02-23,1254497,55,125,9,USD
1515023,1,2019-02-23,1344122,55,1773,4,USD
1515032,1,2019-02-23,498323,0,448,1,EUR
1515034,1,2019-02-23,660527,14,155,1,EUR
1515035,1,2019-02-23,2070319,55,417,2,USD
1515038,1,2019-02-23,1430917,0,436,4,USD
1515039,1,2019-02-23,413393,19,1775,1,EUR
1515046,1,2019-02-23,1771430,0,1645,1,USD
1515048,1,2019-02-23,1303284,0,2062,3,USD
1515051,1,2019-02-23,381230,8,423,4,CAD
1515064,1,2019-02-23,2073381,48,2513,1,USD
1515068,1,2019-02-23,1718240,51,1639,2,USD
1515078,1,2019-02-23,348440,9,1610,4,CAD
1515079,1,2019-02-23,1831399,53,329,1,USD
1516000,1,2019-02-24,400848,24,2500,7,EUR
1516004,1,2019-02-24,1550479,49,1700,1,USD
1516006,1,2019-02-24,398056,0,100,1,CAD
1517001,1,2019-02-25,1651423,0,444,8,USD
1517012,1,2019-02-25,265483,10,1092,9,CAD
1517014,1,2019-02-25,148716,4,2160,1,AUD
1517015,1,2019-02-25,277538,10,2492,3,CAD
1517017,1,2019-02-25,2047942,44,106,5,USD
1517020,1,2019-02-25,1193010,37,1147,5,GBP
1517023,1,2019-02-25,1668237,56,1803,1,USD
1517024,1,2019-02-25,1775632,0,1635,1,USD
1518005,1,2019-02-26,301925,9,2510,1,CAD
1518007,1,2019-02-26,1736614,56,1657,3,USD
1518012,1,2019-02-26,1615716,0,649,2,USD
1518024,1,2019-02-26,1107312,39,1188,2,GBP
1518030,1,2019-02-26,1969722,62,107,2,USD
1518031,1,2019-02-26,1399159,49,1682,1,USD
1518033,1,2019-02-26,421945,0,2018,4,EUR
1518035,1,2019-02-26,1644234,55,101,2,USD
1518038,1,2019-02-26,1472334,51,565,1,USD
1518039,1,2019-02-26,1686113,43,1575,1,USD
1518040,1,2019-02-26,998374,39,1792,3,GBP
1519003,1,2019-02-27,1996108,47,2514,1,USD
1519013,1,2019-02-27,1197932,39,447,1,GBP
1519014,1,2019-02-27,1758421,66,1289,2,USD
1519015,1,2019-02-27,1127638,42,526,5,GBP
1519017,1,2019-02-27,1871416,0,418,1,USD
1519022,1,2019-02-27,1972768,53,584,2,USD
1519024,1,2019-02-27,469786,22,1634,5,EUR
1519026,1,2019-02-27,1512274,54,429,7,USD
1519027,1,2019-02-27,1224732,62,2035,3,USD
1519028,1,2019-02-27,1914255,43,1510,1,USD
1519029,1,2019-02-27,95043,0,23,3,AUD
1519031,1,2019-02-27,909339,36,1660,1,GBP
1519032,1,2019-02-27,1076661,39,1486,1,GBP
1519035,1,2019-02-27,1748682,61,424,2,USD
1519041,1,2019-02-27,1570784,53,1789,2,USD
1519047,1,2019-02-27,2029518,54,492,6,USD
1520002,1,2019-02-28,1114072,40,1433,1,GBP
1520003,1,2019-02-28,1461845,0,1444,1,USD
1520004,1,2019-02-28,870682,31,435,1,EUR
1520005,1,2019-02-28,1232357,43,383,1,USD
1520007,1,2019-02-28,382178,8,1386,2,CAD
1520019,1,2019-02-28,1734698,44,1517,7,USD
1520021,1,2019-02-28,1111650,38,1418,7,GBP
1520022,1,2019-02-28,1095528,37,2382,1,GBP
1520024,1,2019-02-28,309363,0,1756,1,CAD
1520031,1,2019-02-28,1664742,55,1474,3,USD
1520039,1,2019-02-28,766472,0,1475,2,EUR
1520046,1,2019-02-28,1635142,0,427,2,USD
1520047,1,2019-02-28,522564,23,41,1,EUR
1520048,1,2019-02-28,497316,20,1457,7,EUR
1521003,1,2019-03-01,1947078,64,172,3,USD
1521010,1,2019-03-01,326396,0,62,4,CAD
1521015,1,2019-03-01,288667,0,62,8,CAD
1521022,1,2019-03-01,805166,32,1966,2,EUR
1521023,1,2019-03-01,837870,0,46,1,EUR
1521026,1,2019-03-01,1058093,36,177,5,GBP
1522000,1,2019-03-02,303771,10,292,2,CAD
1522001,1,2019-03-02,1074717,36,1266,1,GBP
1522003,1,2019-03-02,369446,9,476,3,CAD
1522007,1,2019-03-02,363584,8,2085,6,CAD
1522008,1,2019-03-02,1078416,40,685,1,GBP
1522009,1,2019-03-02,905762,36,1881,3,GBP
1522010,1,2019-03-02,856210,34,416,5,EUR
1522015,1,2019-03-02,1979667,44,1811,3,USD
1522018,1,2019-03-02,918778,40,1648,3,GBP
1522020,1,2019-03-02,811912,32,531,9,EUR
1522021,1,2019-03-02,443701,27,1650,2,EUR
1522023,1,2019-03-02,1484805,57,2509,1,USD
1522026,1,2019-03-02,1294899,49,2497,2,USD
1522028,1,2019-03-02,1439027,56,457,3,USD
1522039,1,2019-03-02,471557,23,2059,7,EUR
1522040,1,2019-03-02,1518651,57,451,5,USD
1524000,1,2019-03-04,382178,8,423,8,CAD
1524001,1,2019-03-04,1797235,61,1418,1,USD
1524008,1,2019-03-04,139479,5,1662,10,AUD
1524010,1,2019-03-04,385527,10,1677,1,CAD
1524013,1,2019-03-04,1671672,0,1866,3,USD
1524014,1,2019-03-04,1518244,65,1021,2,USD
1524017,1,2019-03-04,1783597,66,2110,2,USD
1525001,1,2019-03-05,2079441,0,348,1,USD
1525011,1,2019-03-05,1539575,65,444,5,USD
1525014,1,2019-03-05,1179743,38,56,8,GBP
1525015,1,2019-03-05,1728306,0,2035,2,USD
1525016,1,2019-03-05,564709,19,1646,2,EUR
1525018,1,2019-03-05,1474834,62,457,5,USD
1525019,1,2019-03-05,2038257,0,161,2,USD
1526001,1,2019-03-06,546432,27,57,10,EUR
1526002,1,2019-03-06,558163,24,81,7,EUR
1526006,1,2019-03-06,748190,0,2492,3,EUR
1526009,1,2019-03-06,2032996,56,1007,3,USD
1526011,1,2019-03-06,1526612,65,1672,10,USD
1526015,1,2019-03-06,1064597,42,1484,4,GBP
1526016,1,2019-03-06,212881,8,2098,3,CAD
1526018,1,2019-03-06,1918030,0,1809,1,USD
1526023,1,2019-03-06,1422501,0,2497,5,USD
1526028,1,2019-03-06,1985903,53,1306,6,USD
1526031,1,2019-03-06,1053209,40,1484,4,GBP
1526034,1,2019-03-06,981407,37,1950,2,GBP
1527003,1,2019-03-07,1861844,65,56,2,USD
1527005,1,2019-03-07,1742432,0,14,1,USD
1527008,1,2019-03-07,261059,9,2137,2,CAD
1527010,1,2019-03-07,851653,31,1673,3,EUR
1527014,1,2019-03-07,1167718,37,2090,1,GBP
1527015,1,2019-03-07,2027449,48,1507,4,USD
1527016,1,2019-03-07,1737466,51,1632,2,USD
1527018,1,2019-03-07,525298,24,1416,2,EUR
1527019,1,2019-03-07,248607,10,78,3,CAD
1527021,1,2019-03-07,2087679,0,432,3,USD
1527024,1,2019-03-07,700619,29,367,1,EUR
1527025,1,2019-03-07,2028962,51,90,3,USD
1527027,1,2019-03-07,1930125,45,1478,2,USD
1527028,1,2019-03-07,452766,21,911,6,EUR
1527030,1,2019-03-07,658999,17,618,7,EUR
1527033,1,2019-03-07,2051116,48,1748,3,USD
1527036,1,2019-03-07,1002199,39,83,3,GBP
1528002,1,2019-03-08,1618878,45,1626,2,USD
1528003,1,2019-03-08,1570164,59,1642,4,USD
1528004,1,2019-03-08,559829,22,2079,1,EUR
1528016,1,2019-03-08,1838833,50,39,1,USD
1528019,1,2019-03-08,2044281,59,1721,1,USD
1528021,1,2019-03-08,1569496,43,1769,2,USD
1528026,1,2019-03-08,303771,0,5,4,CAD
1529003,1,2019-03-09,1782404,55,1679,3,USD
1529004,1,2019-03-09,383007,10,1286,1,CAD
1529005,1,2019-03-09,1136316,39,94,2,GBP
1529006,1,2019-03-09,1801318,44,597,10,USD
1529007,1,2019-03-09,1627599,0,1782,1,USD
1529017,1,2019-03-09,902893,0,1691,3,GBP
1529018,1,2019-03-09,1152446,42,1590,3,GBP
1529023,1,2019-03-09,927241,39,65,6,GBP
1529025,1,2019-03-09,1052960,38,452,1,GBP
1529026,1,2019-03-09,920213,36,1658,1,GBP
1529027,1,2019-03-09,1565847,57,79,2,USD
1529029,1,2019-03-09,185180,0,80,1,AUD
1529040,1,2019-03-09,565776,23,1440,4,EUR
1529041,1,2019-03-09,1214232,0,1146,2,USD
1531000,1,2019-03-11,1346651,54,1652,5,USD
1531001,1,2019-03-11,1127638,39,1648,7,GBP
1531004,1,2019-03-11,856365,33,2013,4,EUR
1531005,1,2019-03-11,1729878,44,1583,2,USD
1531007,1,2019-03-11,527912,0,551,5,EUR
1531009,1,2019-03-11,973200,38,614,3,GBP
1532000,1,2019-03-12,1956301,0,1656,3,USD
1532003,1,2019-03-12,1964791,48,1326,5,USD
1532005,1,2019-03-12,243036,8,1603,3,CAD
1532014,1,2019-03-12,1885716,51,72,2,USD
1532018,1,2019-03-12,1498135,51,2026,1,USD
1532021,1,2019-03-12,1618469,66,1128,1,USD
1532022,1,2019-03-12,1654502,49,426,5,USD
1532023,1,2019-03-12,452441,22,384,1,EUR
1532024,1,2019-03-12,1965850,0,2102,1,USD
1532026,1,2019-03-12,1829128,57,441,1,USD
1533003,1,2019-03-13,370019,8,1638,2,CAD
1533004,1,2019-03-13,1203628,56,2398,1,USD
1533012,1,2019-03-13,320854,8,1527,8,CAD
1533015,1,2019-03-13,970316,0,180,6,GBP
1533016,1,2019-03-13,1908428,65,74,1,USD
1533018,1,2019-03-13,1456078,0,1180,6,USD
1533019,1,2019-03-13,357853,9,1216,5,CAD
1533027,1,2019-03-13,528140,19,1609,8,EUR
1533028,1,2019-03-13,1871157,66,41,1,USD
1534000,1,2019-03-14,837654,32,1642,4,EUR
1534001,1,2019-03-14,998957,0,2468,6,GBP
1534007,1,2019-03-14,1275802,61,1557,4,USD
1534013,1,2019-03-14,1666094,0,438,1,USD
1534018,1,2019-03-14,400068,27,1756,2,EUR
1534019,1,2019-03-14,431088,26,1210,1,EUR
1534021,1,2019-03-14,1415255,0,1216,2,USD
1534023,1,2019-03-14,1535508,0,426,1,USD
1534026,1,2019-03-14,1682660,59,762,2,USD
1535000,1,2019-03-15,678925,16,2492,2,EUR
1535005,1,2019-03-15,1313973,43,1332,5,USD
1535006,1,2019-03-15,12729,1,1149,5,AUD
1535009,1,2019-03-15,2079171,64,330,2,USD
1535015,1,2019-03-15,555530,21,1642,5,EUR
1536000,1,2019-03-16,1269245,0,2414,1,USD
1536005,1,2019-03-16,900515,36,1608,3,GBP
1536006,1,2019-03-16,1287862,53,1431,4,USD
1536007,1,2019-03-16,871505,31,176,1,EUR
1536008,1,2019-03-16,906443,36,1579,4,GBP
1536010,1,2019-03-16,855668,33,1023,2,EUR
1536013,1,2019-03-16,1305082,43,1057,2,USD
1536015,1,2019-03-16,1221984,51,458,3,USD
1537000,1,2019-03-17,1100448,42,453,6,GBP
1538000,1,2019-03-18,1788365,63,453,1,USD
1539001,1,2019-03-19,1981004,55,423,3,USD
1539002,1,2019-03-19,581047,20,1952,2,EUR
1575000,1,2019-04-24,717682,0,1715,4,EUR
1575002,1,2019-04-24,1181370,42,1224,6,GBP
1575003,1,2019-04-24,930705,0,1440,9,GBP
1576001,1,2019-04-25,1561561,0,186,10,USD
1576002,1,2019-04-25,1418168,48,1071,1,USD
1576003,1,2019-04-25,864479,33,1581,1,EUR
1576004,1,2019-04-25,247443,0,1445,3,CAD
1576005,1,2019-04-25,1909425,48,666,1,USD
1577000,1,2019-04-26,1746364,55,1408,3,USD
1577003,1,2019-04-26,1461248,53,694,1,USD
1578008,1,2019-04-27,1476648,64,1544,3,USD
1578010,1,2019-04-27,695043,16,1429,1,EUR
1578015,1,2019-04-27,950698,36,459,2,GBP
1578016,1,2019-04-27,1886594,48,1671,2,USD
1578020,1,2019-04-27,816104,0,2015,1,EUR
1580000,1,2019-04-29,681072,18,446,3,EUR
1580001,1,2019-04-29,807958,34,1695,3,EUR
1580002,1,2019-04-29,502900,27,1288,2,EUR
1580003,1,2019-04-29,1221793,45,1665,2,USD
1580004,1,2019-04-29,976172,36,182,1,GBP
1580005,1,2019-04-29,580291,0,1452,5,EUR
1580006,1,2019-04-29,952747,39,1500,4,GBP
1580008,1,2019-04-29,198616,0,372,3,AUD
1580011,1,2019-04-29,1234624,47,961,3,USD
1580015,1,2019-04-29,1618579,64,1685,2,USD
1581003,1,2019-04-30,949448,42,630,3,GBP
1581009,1,2019-04-30,1710320,44,1089,3,USD
1581013,1,2019-04-30,1961975,50,726,3,USD
1581017,1,2019-04-30,1251398,59,1601,1,USD
1582002,1,2019-05-01,268465,8,1839,5,CAD
1582003,1,2019-05-01,1758053,56,457,3,USD
1582004,1,2019-05-01,1524144,0,1409,6,USD
1582005,1,2019-05-01,853416,32,1705,5,EUR
1582007,1,2019-05-01,1929255,62,1688,4,USD
1582008,1,2019-05-01,180605,0,447,2,AUD
1582011,1,2019-05-01,1522232,56,2169,2,USD
1582012,1,2019-05-01,1373028,61,554,3,USD
1582015,1,2019-05-01,1764261,0,708,4,USD
1582016,1,2019-05-01,213183,10,1414,3,CAD
1582017,1,2019-05-01,181622,5,669,1,AUD
1582019,1,2019-05-01,1430214,51,83,1,USD
1582020,1,2019-05-01,1736536,51,1453,2,USD
1582022,1,2019-05-01,763337,29,1229,2,EUR
1583004,1,2019-05-02,2080157,49,494,3,USD
1583012,1,2019-05-02,261910,9,2491,3,CAD
1583013,1,2019-05-02,1915808,0,934,1,USD
1583018,1,2019-05-02,836922,0,110,1,EUR
1583021,1,2019-05-02,873119,34,71,5,EUR
1583022,1,2019-05-02,1213515,43,2434,10,USD
1583025,1,2019-05-02,1091961,39,1798,1,GBP
1583030,1,2019-05-02,1248028,53,1612,4,USD
1583031,1,2019-05-02,2098944,59,148,1,USD
1583033,1,2019-05-02,1785081,0,1591,7,USD
1583037,1,2019-05-02,856705,31,1290,1,EUR
1584000,1,2019-05-03,734455,29,419,2,EUR
1584005,1,2019-05-03,392376,9,1408,9,CAD
1584008,1,2019-05-03,1384305,54,1473,6,USD
1584011,1,2019-05-03,1529022,64,2095,6,USD
1584012,1,2019-05-03,613510,17,615,1,EUR
1584013,1,2019-05-03,1053209,42,765,4,GBP
1584018,1,2019-05-03,1450086,62,1784,3,USD
1584020,1,2019-05-03,1003708,0,1689,5,GBP
1584023,1,2019-05-03,945870,39,104,6,GBP
1584025,1,2019-05-03,519726,24,1678,5,EUR
1585002,1,2019-05-04,1720025,55,1532,9,USD
1585009,1,2019-05-04,1833178,45,120,8,USD
1585010,1,2019-05-04,2059385,66,462,1,USD
1585012,1,2019-05-04,956943,37,1614,4,GBP
1585013,1,2019-05-04,311575,8,1585,4,CAD
1585014,1,2019-05-04,1629676,65,1807,4,USD
1585020,1,2019-05-04,1355146,61,1484,2,USD
1585021,1,2019-05-04,408328,24,146,1,EUR
1585023,1,2019-05-04,557814,19,421,1,EUR
1585031,1,2019-05-04,1012443,39,497,4,GBP
1585034,1,2019-05-04,357376,9,75,4,CAD
1585035,1,2019-05-04,1171135,36,1917,9,GBP
1585038,1,2019-05-04,1739377,0,1706,7,USD
1585039,1,2019-05-04,1411618,50,1028,2,USD
1585043,1,2019-05-04,1852635,44,48,2,USD
1585045,1,2019-05-04,1775819,44,1588,1,USD
1586001,1,2019-05-05,58710,6,67,2,AUD
1586002,1,2019-05-05,440119,22,1550,1,EUR
1587001,1,2019-05-06,517558,22,1774,1,EUR
1587003,1,2019-05-06,2792,5,1717,1,AUD
1587004,1,2019-05-06,1271984,51,645,8,USD
1587011,1,2019-05-06,300324,8,1695,1,CAD
1587013,1,2019-05-06,1736614,59,190,4,USD
1587017,1,2019-05-06,1835626,57,2102,2,USD
1587019,1,2019-05-06,1633676,61,1700,5,USD
1588010,1,2019-05-07,122533,5,1759,1,AUD
1588017,1,2019-05-07,1929549,57,85,3,USD
1588022,1,2019-05-07,1374605,0,454,2,USD
1588023,1,2019-05-07,1087841,36,676,1,GBP
1588024,1,2019-05-07,1974792,66,428,2,USD
1588025,1,2019-05-07,1688411,43,448,1,USD
1589001,1,2019-05-08,2083305,66,2501,4,USD
1589002,1,2019-05-08,1404342,0,180,1,USD
1589003,1,2019-05-08,1693813,47,1352,1,USD
1589004,1,2019-05-08,1200465,0,161,1,USD
1589006,1,2019-05-08,921825,42,1427,7,GBP
1589009,1,2019-05-08,890474,34,172,3,EUR
1589010,1,2019-05-08,534614,24,446,4,EUR
1589012,1,2019-05-08,1638102,62,72,7,USD
1589013,1,2019-05-08,1242475,59,522,9,USD
1589014,1,2019-05-08,1308901,47,1583,1,USD
1589022,1,2019-05-08,519438,22,78,3,EUR
1589027,1,2019-05-08,443701,27,1647,9,EUR
1589028,1,2019-05-08,1956301,63,1675,1,USD
1589029,1,2019-05-08,1956984,66,2478,3,USD
1589031,1,2019-05-08,2034922,53,457,6,USD
1590005,1,2019-05-09,1693705,66,1636,2,USD
1590006,1,2019-05-09,927239,38,2507,9,GBP
1590012,1,2019-05-09,418621,19,64,2,EUR
1590014,1,2019-05-09,658900,16,1701,6,EUR
1590016,1,2019-05-09,1430214,45,417,1,USD
1590017,1,2019-05-09,1693813,0,1074,2,USD
1590020,1,2019-05-09,1378782,53,1704,2,USD
1590021,1,2019-05-09,1223048,50,1603,3,USD
1590023,1,2019-05-09,397988,9,1609,3,CAD
1590026,1,2019-05-09,2054016,48,924,5,USD
1590028,1,2019-05-09,475534,26,416,1,EUR
1590030,1,2019-05-09,1610011,54,242,10,USD
1590033,1,2019-05-09,864479,34,448,1,EUR
1590034,1,2019-05-09,1425577,43,2494,5,USD
1590035,1,2019-05-09,980266,40,42,1,GBP
1590038,1,2019-05-09,966659,36,1641,3,GBP
1590040,1,2019-05-09,991685,42,65,1,GBP
1591004,1,2019-05-10,550432,23,2098,3,EUR
1591007,1,2019-05-10,622786,16,1623,1,EUR
1591014,1,2019-05-10,883088,31,1435,3,EUR
1591026,1,2019-05-10,1116789,42,101,4,GBP
1592005,1,2019-05-11,1133712,40,67,8,GBP
1592013,1,2019-05-11,1691351,43,1317,6,USD
1592014,1,2019-05-11,2059385,64,708,2,USD
1592022,1,2019-05-11,1951677,0,84,3,USD
1592023,1,2019-05-11,587501,23,2,3,EUR
1592027,1,2019-05-11,816932,34,19,3,EUR
1592028,1,2019-05-11,1440047,43,651,2,USD
1592033,1,2019-05-11,833699,0,1137,2,EUR
1592035,1,2019-05-11,1389502,45,1706,2,USD
1592038,1,2019-05-11,812557,32,1589,5,EUR
1592043,1,2019-05-11,2090406,62,2100,3,USD
1592047,1,2019-05-11,897008,0,1188,4,EUR
1593000,1,2019-05-12,1408415,0,1125,3,USD
1593001,1,2019-05-12,584893,24,512,1,EUR
1593002,1,2019-05-12,1882501,47,1646,3,USD
1593003,1,2019-05-12,456932,22,1209,1,EUR
1594003,1,2019-05-13,1319657,0,1614,2,USD
1594010,1,2019-05-13,1762467,63,1920,6,USD
1594013,1,2019-05-13,1706433,0,421,1,USD
1594016,1,2019-05-13,1865468,55,100,1,USD
1594017,1,2019-05-13,1526612,0,1636,7,USD
1594019,1,2019-05-13,574327,20,50,1,EUR
1594020,1,2019-05-13,416182,22,1612,2,EUR
1595000,1,2019-05-14,1017264,36,1423,2,GBP
1595001,1,2019-05-14,1732661,49,1691,1,USD
1595002,1,2019-05-14,1762467,47,114,3,USD
1595011,1,2019-05-14,178133,4,96,2,AUD
1595012,1,2019-05-14,67744,4,688,1,AUD
1595013,1,2019-05-14,563205,0,1307,7,EUR
1595020,1,2019-05-14,1754849,0,1128,1,USD
1595022,1,2019-05-14,1722524,61,191,3,USD
1595024,1,2019-05-14,1477953,57,2498,2,USD
1595026,1,2019-05-14,1607584,64,1172,2,USD
1595027,1,2019-05-14,1283754,63,1597,2,USD
1596000,1,2019-05-15,730335,0,1451,6,EUR
1596001,1,2019-05-15,1474363,53,1792,1,USD
1596002,1,2019-05-15,1766951,44,947,2,USD
1596005,1,2019-05-15,1315208,57,1661,6,USD
1596006,1,2019-05-15,1646517,45,342,2,USD
1596009,1,2019-05-15,1833543,43,1546,1,USD
1596012,1,2019-05-15,1931525,66,61,7,USD
1596020,1,2019-05-15,971822,38,91,3,GBP
1596021,1,2019-05-15,616956,18,134,1,EUR
1596023,1,2019-05-15,1339651,59,1955,1,USD
1596026,1,2019-05-15,1929334,64,1442,2,USD
1596032,1,2019-05-15,397267,0,1441,3,CAD
1596035,1,2019-05-15,381188,10,1538,3,CAD
1597006,1,2019-05-16,1454163,63,1408,7,USD
1597007,1,2019-05-16,1319752,0,2133,2,USD
1597012,1,2019-05-16,1526835,0,1708,9,USD
1597014,1,2019-05-16,1684157,51,1626,3,USD
1597015,1,2019-05-16,1223111,49,1611,3,USD
1597020,1,2019-05-16,945725,42,24,8,GBP
1597027,1,2019-05-16,1157316,0,2028,1,GBP
1597028,1,2019-05-16,1488538,0,56,2,USD
